Date,Open,High,Low,Close,Volume,Adj Close
2014-09-24,119.760002,124.580002,119.400002,124.169998,2781500,119.829759
2014-09-25,123.709999,123.870003,120.5,120.690002,1935700,116.471403
2014-09-26,121.18,121.970001,119.75,120.800003,1823700,116.577558
2014-09-29,120.089996,121.919998,119.779999,121.309998,1684000,117.069727
2014-09-30,121.459999,121.660004,119.339996,119.620003,1705300,115.438804
2014-10-01,119.269997,119.580002,117.239998,118.150002,2282900,114.020185
2014-10-02,118.360001,119.209999,116.870003,118.449997,1694100,114.309694
2014-10-03,119.639999,122.529999,118.830002,122.07,1941700,117.803164
2014-10-06,122.150002,123.349998,118.980003,119.07,1455500,114.908026
2014-10-07,118.709999,119.389999,117.489998,117.519997,1262100,113.412201
2014-10-08,117.510002,120.010002,117.169998,119.849998,1813500,115.66076
2014-10-09,120.029999,120.889999,118.540001,118.93,1491400,114.77292
2014-10-10,119.25,120.010002,116.949997,116.949997,1954600,112.862125
2014-10-13,116.900002,117.660004,114.279999,114.410004,1980200,110.410915
2014-10-14,114.779999,114.919998,111.129997,113.199997,2657300,109.243203
2014-10-15,111.459999,113.43,108.919998,111.059998,3733300,107.178005
2014-10-16,111.25,114.330002,110.540001,111.919998,3380100,108.007945
2014-10-17,113.709999,115.940002,112.75,114.989998,2103500,110.970636
2014-10-20,115.309998,116.599998,115.0,116.230003,1609100,112.167298
2014-10-21,117.480003,120.730003,117.410004,120.43,1936000,116.220489
2014-10-22,120.480003,120.639999,118.830002,118.870003,1898200,114.715019
2014-10-23,120.32,120.639999,119.330002,119.769997,2138400,115.583555
2014-10-24,119.93,120.239998,119.010002,120.209999,1099400,116.008177
2014-10-27,120.129997,120.870003,119.949997,120.339996,1081600,116.133631
2014-10-28,118.849998,120.540001,117.599998,120.0,3119000,115.805519
2014-10-29,122.910004,123.800003,121.089996,122.199997,3308100,117.928617
2014-10-30,122.199997,123.75,121.019997,123.290001,2305000,118.980521
2014-10-31,124.529999,126.690002,124.309998,126.690002,2444800,122.261679
2014-11-03,126.610001,127.589996,125.830002,126.309998,1386600,121.894956
2014-11-04,126.309998,128.089996,126.309998,126.830002,1796900,122.396784
2014-11-05,128.160004,128.160004,126.080002,127.029999,1408100,122.589791
2014-11-06,127.419998,127.980003,126.849998,127.800003,1126100,123.33288
2014-11-07,126.790001,127.519997,123.410004,124.150002,2411600,119.810461
2014-11-10,124.160004,126.139999,124.010002,125.5,1483300,121.113272
2014-11-11,125.989998,127.190002,125.599998,126.620003,1634900,122.194126
2014-11-12,125.830002,127.440002,125.230003,126.639999,1063800,122.213423
2014-11-13,126.57,128.190002,125.910004,126.629997,1148600,122.203771
2014-11-14,127.0,127.449997,125.239998,125.360001,843300,120.978166
2014-11-17,125.360001,127.690002,125.209999,127.269997,1166400,122.8214
2014-11-18,127.410004,129.960007,127.410004,129.039993,1416700,124.529528
2014-11-19,128.589996,128.690002,125.720001,125.82,1518100,121.422086
2014-11-20,125.470001,126.580002,125.169998,126.25,1284000,121.837056
2014-11-21,127.919998,127.919998,125.730003,125.889999,1368100,121.489639
2014-11-24,126.480003,127.410004,124.489998,126.139999,1660300,121.7309
2014-11-25,126.57,127.860001,126.269997,127.150002,1529700,122.705599
2014-11-26,127.900002,128.360001,126.330002,126.900002,1071600,122.464337
2014-11-28,127.209999,128.350006,127.209999,127.910004,728900,123.439036
2014-12-01,128.25,128.580002,127.190002,127.769997,1384700,123.303923
2014-12-02,127.760002,128.820007,126.93,128.710007,1123600,124.211076
2014-12-03,125.25,129.5,125.25,129.160004,869400,125.070957
2014-12-04,128.389999,129.490005,126.559998,127.639999,1692600,123.599074
2014-12-05,126.980003,129.960007,126.790001,127.910004,1110800,123.86053
2014-12-08,128.210007,128.369995,126.089996,126.339996,1087300,122.340228
2014-12-09,124.889999,126.800003,123.860001,126.660004,980800,122.650104
2014-12-10,126.139999,126.620003,123.620003,123.690002,1299700,119.774129
2014-12-11,123.959999,126.190002,123.779999,125.400002,1316900,121.429992
2014-12-12,124.019997,125.959999,122.610001,122.650002,1285000,118.767054
2014-12-15,123.879997,124.260002,121.260002,122.220001,1349700,118.350666
2014-12-16,122.339996,124.889999,121.220001,121.32,1367900,117.479158
2014-12-17,122.019997,124.5,121.800003,123.709999,1498700,119.793493
2014-12-18,125.760002,127.830002,124.290001,127.709999,1670600,123.666858
2014-12-19,127.900002,129.339996,127.540001,127.949997,1862000,123.899258
2014-12-22,127.940002,128.669998,127.050003,128.470001,663800,124.402799
2014-12-23,129.0,129.169998,126.870003,126.940002,1267000,122.921238
2014-12-24,127.099998,127.5,126.620003,126.93,443700,122.911553
2014-12-26,126.93,127.610001,126.110001,126.360001,455000,122.359599
2014-12-29,126.0,127.400002,126.0,127.07,690100,123.04712
2014-12-30,126.339996,128.460007,126.339996,128.210007,624300,124.151036
2014-12-31,128.25,129.320007,125.629997,125.669998,868300,121.691441
2015-01-02,126.650002,127.730003,124.400002,125.459999,1181600,121.48809
2015-01-05,124.300003,125.459999,122.860001,123.260002,1550000,119.357742
2015-01-06,125.019997,126.940002,124.269997,124.940002,2117000,120.984556
2015-01-07,125.139999,127.900002,125.139999,125.559998,1578500,121.584923
2015-01-08,126.019997,131.800003,126.019997,131.550003,1967400,127.385292
2015-01-09,131.740005,131.740005,129.729996,129.800003,1387200,125.690695
2015-01-12,130.440002,130.660004,128.190002,128.830002,1229700,124.751403
2015-01-13,130.119995,131.490005,128.899994,130.279999,1194800,126.155494
2015-01-14,128.679993,132.800003,127.849998,131.809998,3216700,127.637055
2015-01-15,132.0,134.929993,131.940002,134.089996,1964400,129.844872
2015-01-16,133.75,136.259995,133.179993,136.009995,2317500,131.704086
2015-01-20,136.940002,137.740005,135.830002,137.130005,2269100,132.788638
2015-01-21,136.860001,140.529999,136.669998,139.679993,2536700,135.257896
2015-01-22,140.740005,143.380005,139.520004,142.860001,2329600,138.337229
2015-01-23,142.5,143.649994,140.440002,140.770004,1794300,136.313399
2015-01-26,140.600006,140.600006,138.009995,138.699997,2513100,134.308926
2015-01-27,138.119995,138.970001,137.089996,137.779999,2393200,133.418054
2015-01-28,138.210007,139.279999,133.029999,133.580002,3475900,129.351023
2015-01-29,134.619995,137.369995,133.759995,137.100006,1950400,132.759589
2015-01-30,135.410004,137.399994,134.139999,134.960007,2246200,130.687339
2015-02-02,134.960007,135.589996,132.940002,135.5,1819000,131.210237
2015-02-03,136.080002,137.240005,135.5,136.960007,1709700,132.624022
2015-02-04,136.490005,138.669998,135.399994,137.649994,1674500,133.292165
2015-02-05,135.5,138.369995,135.399994,137.229996,2314600,132.885463
2015-02-06,136.949997,137.229996,135.089996,135.690002,2244600,131.394224
2015-02-09,134.789993,135.690002,134.380005,134.880005,1744400,130.60987
2015-02-10,136.380005,139.039993,135.610001,138.740005,2100200,134.347668
2015-02-11,138.600006,141.720001,138.559998,141.490005,2104400,137.010606
2015-02-12,142.559998,142.559998,140.779999,142.0,1515800,137.504455
2015-02-13,141.369995,141.740005,140.679993,141.050003,1446300,136.584534
2015-02-17,140.559998,141.940002,140.0,141.759995,1091000,137.272048
2015-02-18,141.759995,142.770004,141.039993,141.839996,1300000,137.349517
2015-02-19,141.990005,142.899994,141.690002,142.649994,1191700,138.133871
2015-02-20,141.880005,144.740005,141.800003,144.589996,1622100,140.012455
2015-02-23,145.5,147.479996,145.300003,147.350006,2218800,142.685086
2015-02-24,147.350006,148.759995,147.0,147.279999,1998200,142.617295
2015-02-25,147.5,148.0,146.559998,146.970001,1228600,142.317112
2015-02-26,146.630005,147.339996,146.229996,146.720001,1129300,142.075027
2015-02-27,146.720001,147.429993,146.240005,146.449997,1523500,141.81357
2015-03-02,146.449997,147.710007,146.300003,146.929993,1339100,142.27837
2015-03-03,146.059998,147.070007,144.619995,145.990005,1478900,141.368142
2015-03-04,144.779999,147.300003,144.199997,146.550003,1847900,141.91041
2015-03-05,146.5,147.699997,146.259995,146.850006,1175700,142.200916
2015-03-06,145.119995,146.869995,144.899994,145.160004,1494000,141.165218
2015-03-09,145.160004,146.929993,145.029999,146.75,970700,142.711457
2015-03-10,145.330002,145.889999,144.279999,144.279999,1495300,140.30943
2015-03-11,145.350006,145.860001,144.279999,144.380005,1245600,140.406684
2015-03-12,145.279999,147.559998,145.119995,147.460007,1836600,143.401925
2015-03-13,146.830002,150.029999,146.399994,150.009995,2124500,145.881737
2015-03-16,150.080002,154.839996,150.080002,153.25,2959300,149.032578
2015-03-17,152.649994,153.559998,152.389999,153.300003,2678700,149.081205
2015-03-18,153.029999,157.979996,153.029999,157.389999,2275200,153.058645
2015-03-19,157.779999,158.100006,156.410004,157.320007,2341900,152.990579
2015-03-20,158.75,160.639999,157.75,158.380005,2497600,154.021406
2015-03-23,158.199997,158.880005,157.039993,157.570007,1570400,153.233699
2015-03-24,156.850006,158.289993,156.850006,157.600006,1611300,153.262873
2015-03-25,159.539993,159.539993,154.389999,154.419998,1457800,150.170378
2015-03-26,154.179993,154.419998,152.639999,152.820007,1966800,148.614419
2015-03-27,154.130005,157.580002,154.130005,156.270004,1548700,151.969472
2015-03-30,157.309998,158.449997,156.539993,156.850006,1430300,152.533512
2015-03-31,155.809998,156.800003,154.309998,154.410004,1466000,150.160659
2015-04-01,154.080002,154.389999,152.529999,153.990005,1595400,149.752219
2015-04-02,154.179993,155.080002,153.539993,153.949997,1628400,149.713311
2015-04-06,152.899994,156.070007,152.899994,155.429993,1373000,151.152578
2015-04-07,156.699997,157.559998,154.839996,155.190002,1199900,150.919192
2015-04-08,155.0,155.979996,154.020004,154.639999,880000,150.384325
2015-04-09,154.369995,154.720001,152.740005,153.490005,1248300,149.265979
2015-04-10,154.119995,154.270004,152.970001,153.919998,1370200,149.684138
2015-04-13,154.5,155.820007,153.5,153.509995,1220600,149.285418
2015-04-14,154.520004,154.990005,153.449997,154.25,1019800,150.005058
2015-04-15,154.300003,155.0,150.610001,151.300003,1701000,147.136245
2015-04-16,155.350006,155.429993,153.960007,154.929993,1602900,150.666338
2015-04-17,153.809998,154.309998,151.369995,152.479996,1103300,148.283764
2015-04-20,153.300003,154.100006,152.729996,152.869995,693300,148.663031
2015-04-21,153.050003,153.630005,152.550003,152.880005,795400,148.672765
2015-04-22,153.0,153.490005,152.039993,152.839996,701000,148.633858
2015-04-23,152.300003,154.529999,152.050003,154.199997,889100,149.956431
2015-04-24,154.039993,154.580002,153.550003,154.279999,758300,150.034231
2015-04-27,154.490005,154.889999,150.669998,151.020004,1584500,146.863952
2015-04-28,150.149994,154.520004,149.190002,154.220001,2249500,149.975885
2015-04-29,155.960007,157.0,148.289993,151.070007,3196900,146.912579
2015-04-30,151.830002,154.220001,150.460007,150.929993,2032800,146.776417
2015-05-01,151.919998,153.279999,151.490005,153.229996,1362000,149.013124
2015-05-04,153.449997,156.169998,153.009995,155.839996,1864900,151.551298
2015-05-05,154.669998,155.699997,153.910004,154.199997,1552000,149.956431
2015-05-06,154.970001,159.850006,154.029999,159.850006,6746600,155.450953
2015-05-07,158.910004,159.449997,155.580002,155.800003,3969100,151.512405
2015-05-08,157.210007,158.600006,156.360001,158.399994,1969100,154.040845
2015-05-11,158.240005,160.529999,158.080002,158.809998,1398200,154.439565
2015-05-12,157.919998,159.690002,157.330002,158.470001,1714800,154.108926
2015-05-13,159.410004,160.630005,158.300003,158.789993,2026700,154.420111
2015-05-14,160.130005,160.910004,158.880005,160.0,2106500,155.596819
2015-05-15,160.350006,161.380005,159.899994,161.369995,1191400,156.929112
2015-05-18,162.0,163.429993,161.429993,163.25,1495000,158.757379
2015-05-19,163.369995,165.330002,163.25,164.440002,1250400,159.914633
2015-05-20,164.449997,164.449997,162.679993,163.570007,2315500,159.06858
2015-05-21,163.0,164.860001,162.5,164.619995,1123600,160.089672
2015-05-22,164.130005,165.470001,163.460007,164.190002,1337300,159.671513
2015-05-26,164.009995,164.009995,162.179993,162.339996,910700,157.872419
2015-05-27,162.960007,164.169998,162.350006,163.380005,1535100,158.883806
2015-05-28,162.839996,164.25,162.570007,164.220001,1250900,159.700686
2015-05-29,164.660004,170.979996,162.509995,167.850006,5196200,163.230794
2015-06-01,168.970001,169.0,166.779999,168.070007,1747100,163.444741
2015-06-02,167.460007,168.220001,164.020004,164.139999,1910000,159.622886
2015-06-03,164.449997,165.110001,162.229996,163.759995,2181400,159.253339
2015-06-04,162.539993,163.449997,160.970001,161.449997,1174100,157.006912
2015-06-05,161.399994,163.380005,159.649994,162.820007,1367100,158.33922
2015-06-08,162.539993,163.899994,161.710007,161.889999,1097400,158.041463
2015-06-09,162.339996,162.940002,161.589996,162.589996,1080900,158.72482
2015-06-10,163.130005,164.559998,162.429993,164.369995,1145800,160.462503
2015-06-11,164.529999,165.330002,163.740005,163.970001,1200800,160.072018
2015-06-12,163.309998,163.800003,160.649994,160.710007,1567500,156.889522
2015-06-15,161.449997,167.199997,160.360001,164.460007,3500500,160.550375
2015-06-16,164.309998,167.850006,164.259995,166.850006,1505200,162.883558
2015-06-17,167.5,167.979996,164.600006,165.160004,1170000,161.233731
2015-06-18,165.490005,167.059998,164.949997,165.240005,1275200,161.311831
2015-06-19,165.100006,165.860001,164.449997,165.059998,1326900,161.136103
2015-06-22,170.5,173.589996,168.720001,171.039993,5006000,166.973939
2015-06-23,170.740005,170.740005,162.020004,170.0,3526700,165.958669
2015-06-24,170.059998,170.910004,167.470001,167.970001,1915600,163.976928
2015-06-25,167.729996,170.580002,165.899994,170.339996,2724700,166.290582
2015-06-26,170.529999,171.0,164.679993,164.679993,4343200,160.765131
2015-06-29,165.25,165.380005,162.440002,163.059998,2083700,159.183648
2015-06-30,163.800003,165.850006,163.690002,164.139999,1790500,160.237975
2015-07-01,165.619995,165.929993,164.020004,165.220001,1140600,161.292303
2015-07-02,165.789993,165.789993,162.619995,163.139999,1559200,159.261748
2015-07-06,160.820007,162.429993,157.369995,161.600006,2772800,157.758364
2015-07-07,162.490005,162.660004,158.089996,160.330002,2611100,156.518551
2015-07-08,159.5,160.550003,159.0,159.389999,1312500,155.600895
2015-07-09,161.289993,161.979996,158.580002,158.580002,1675200,154.810153
2015-07-10,159.669998,161.009995,159.300003,159.729996,1539100,155.932808
2015-07-13,160.199997,160.820007,155.070007,156.449997,2716200,152.730783
2015-07-14,156.570007,160.809998,156.410004,159.970001,1823300,156.167108
2015-07-15,160.100006,161.800003,158.820007,159.600006,1292600,155.805909
2015-07-16,159.429993,160.059998,157.009995,157.600006,1551200,153.853454
2015-07-17,157.669998,158.610001,157.050003,158.589996,1469600,154.81991
2015-07-20,158.559998,158.839996,154.5,156.589996,2109700,152.867455
2015-07-21,156.350006,157.0,154.389999,155.779999,1448600,152.076713
2015-07-22,155.610001,156.789993,154.770004,155.100006,1102700,151.412885
2015-07-23,156.600006,157.119995,154.009995,155.210007,2284400,151.520271
2015-07-24,152.309998,154.149994,148.779999,150.860001,4747600,147.273676
2015-07-27,150.800003,152.029999,149.889999,151.5,2481100,147.898461
2015-07-28,152.429993,155.0,151.0,154.199997,3245700,150.534272
2015-07-29,155.850006,157.0,151.729996,155.270004,3495200,151.578842
2015-07-30,156.029999,157.050003,152.619995,154.889999,3408100,151.207871
2015-07-31,155.860001,156.119995,153.639999,154.270004,2616000,150.602615
2015-08-03,154.279999,155.270004,152.050003,152.779999,1868100,149.14803
2015-08-04,153.800003,154.0,151.770004,152.5,1449100,148.874688
2015-08-05,153.440002,155.009995,152.380005,154.949997,2222900,151.266442
2015-08-06,154.720001,155.949997,152.179993,152.440002,1423200,148.816117
2015-08-07,152.289993,153.0,151.889999,152.630005,1864600,149.001602
2015-08-10,152.600006,153.770004,152.199997,152.330002,996700,148.708731
2015-08-11,152.0,152.759995,151.429993,152.419998,1153500,148.796588
2015-08-12,151.580002,152.0,148.800003,149.470001,1842300,145.91672
2015-08-13,149.970001,150.610001,148.449997,149.690002,1548100,146.131491
2015-08-14,149.690002,150.449997,148.440002,149.300003,1687600,145.750763
2015-08-17,149.389999,152.25,149.270004,151.899994,1860200,148.288946
2015-08-18,152.179993,154.5,151.869995,153.300003,1996900,149.655673
2015-08-19,152.429993,152.869995,150.779999,151.949997,1333700,148.33776
2015-08-20,150.539993,151.630005,147.720001,147.860001,1939700,144.344993
2015-08-21,145.669998,147.5,144.770004,146.619995,3783600,143.134466
2015-08-24,138.889999,143.820007,136.039993,140.679993,4219200,137.335672
2015-08-25,142.509995,143.860001,137.940002,138.139999,2623500,134.856061
2015-08-26,140.259995,142.309998,138.320007,142.160004,2606100,138.7805
2015-08-27,143.0,144.369995,139.440002,142.160004,2274000,138.7805
2015-08-28,141.770004,142.240005,139.089996,140.559998,2018500,137.21853
2015-08-31,140.089996,143.690002,139.949997,141.050003,3228500,137.696887
2015-09-01,138.490005,139.75,137.029999,138.059998,3342900,134.777961
2015-09-02,139.050003,140.5,137.619995,140.470001,2357900,137.130673
2015-09-03,140.809998,143.940002,140.570007,142.949997,2721100,139.551713
2015-09-04,140.839996,142.949997,140.490005,142.050003,2201000,138.673114
2015-09-08,143.490005,146.550003,142.740005,146.429993,2216100,143.580715
2015-09-09,147.270004,147.960007,145.169998,145.600006,2346200,142.766878
2015-09-10,145.110001,146.279999,143.759995,143.940002,2030500,141.139176
2015-09-11,147.75,147.75,143.009995,147.089996,1582500,144.227876
2015-09-14,147.440002,147.800003,145.389999,145.869995,1600900,143.031614
2015-09-15,147.660004,148.619995,145.570007,148.240005,1465800,145.355508
2015-09-16,148.619995,151.910004,148.600006,151.149994,1762400,148.208873
2015-09-17,151.979996,152.440002,148.320007,150.270004,2275400,147.346006
2015-09-18,148.789993,149.490005,146.229996,146.860001,2662400,144.002356
2015-09-21,148.669998,149.779999,147.020004,149.570007,2085400,146.65963
2015-09-22,148.009995,149.850006,147.059998,148.660004,1832000,145.767334
2015-09-23,148.240005,150.410004,147.800003,149.279999,1532800,146.375265
2015-09-24,147.520004,149.979996,144.789993,147.059998,1875500,144.198461
2015-09-25,148.020004,148.429993,140.869995,141.910004,2209800,139.148677
2015-09-28,141.210007,142.029999,134.619995,136.309998,2941200,133.657638
2015-09-29,136.5,139.830002,135.139999,137.720001,2699900,135.040205
2015-09-30,138.899994,141.429993,138.389999,140.0,1812600,137.275839
2015-10-01,140.309998,140.679993,137.0,138.940002,2142600,136.236467
2015-10-02,138.0,141.869995,136.710007,141.850006,1429200,139.089847
2015-10-05,142.889999,143.960007,142.020004,142.850006,1499300,140.070389
2015-10-06,142.880005,142.919998,138.190002,139.460007,1621700,136.746353
2015-10-07,139.949997,139.990005,135.25,139.410004,3358200,136.697323
2015-10-08,139.220001,139.380005,136.179993,137.330002,1998000,134.657794
2015-10-09,137.149994,141.320007,137.149994,140.490005,1951500,137.75631
2015-10-12,141.0,143.880005,140.600006,143.860001,1418000,141.06073
2015-10-13,143.710007,149.869995,143.470001,146.529999,2288200,143.678775
2015-10-14,146.279999,147.869995,142.25,143.350006,1578700,140.56066
2015-10-15,143.130005,145.559998,137.110001,145.229996,3427000,142.404068
2015-10-16,146.860001,147.759995,145.880005,147.050003,1493900,144.188661
2015-10-19,146.350006,149.369995,146.350006,148.809998,1308000,145.914409
2015-10-20,148.979996,149.5,147.440002,148.240005,905300,145.355508
2015-10-21,149.309998,149.380005,138.75,142.789993,3640000,140.011544
2015-10-22,142.25,143.139999,135.240005,139.410004,5605600,136.697323
2015-10-23,140.080002,143.279999,139.279999,140.949997,3150500,138.20735
2015-10-26,140.960007,142.339996,139.539993,141.740005,1991800,138.981987
2015-10-27,141.330002,146.100006,141.330002,144.690002,2728200,141.874582
2015-10-28,141.0,144.979996,134.740005,141.800003,5090900,139.040817
2015-10-29,140.850006,142.710007,140.399994,141.339996,2397800,138.589761
2015-10-30,141.919998,141.919998,139.029999,139.149994,2132600,136.442372
2015-11-02,139.0,140.520004,137.720001,139.860001,1802500,137.138564
2015-11-03,139.100006,140.169998,135.529999,137.050003,1982100,134.383244
2015-11-04,138.0,138.039993,133.089996,135.339996,3192100,132.706511
2015-11-05,135.509995,136.440002,133.789993,136.039993,1847200,133.392887
2015-11-06,134.979996,135.839996,132.460007,133.979996,2073900,131.372974
2015-11-09,133.490005,134.309998,131.949997,133.770004,2552400,131.167068
2015-11-10,133.770004,135.910004,133.539993,135.270004,1320600,132.637881
2015-11-11,136.020004,136.020004,133.949997,134.190002,1751200,131.578894
2015-11-12,134.360001,135.699997,133.259995,133.429993,1751000,130.833673
2015-11-13,133.320007,134.5,132.0,132.550003,1784900,129.970806
2015-11-16,132.759995,135.270004,132.759995,135.059998,1027900,132.43196
2015-11-17,134.679993,138.199997,134.050003,136.25,1533800,133.598807
2015-11-18,136.300003,137.660004,134.649994,137.300003,1800000,134.628379
2015-11-19,130.520004,131.990005,126.25,127.860001,5775100,125.372063
2015-11-20,128.169998,132.0,128.029999,131.289993,2765600,128.735314
2015-11-23,131.669998,133.919998,131.029999,131.130005,1511100,128.578439
2015-11-24,130.809998,131.880005,129.759995,131.630005,2029000,129.06871
2015-11-25,131.5,131.820007,130.320007,131.0,1641100,128.450963
2015-11-27,131.600006,132.289993,130.169998,131.220001,554900,128.666684
2015-11-30,131.220001,131.580002,130.100006,130.380005,2315600,127.843032
2015-12-01,131.110001,135.990005,130.320007,135.820007,2276900,133.177182
2015-12-02,135.380005,137.139999,132.449997,132.919998,5880500,130.936127
2015-12-03,132.779999,133.809998,129.039993,129.429993,2837600,127.498211
2015-12-04,129.410004,133.179993,129.279999,132.75,1551000,130.768666
2015-12-07,133.520004,133.520004,131.139999,132.779999,1970700,130.798217
2015-12-08,132.0,133.449997,130.550003,131.600006,3459400,129.635836
2015-12-09,130.800003,133.960007,130.460007,132.460007,2050700,130.483001
2015-12-10,132.029999,135.199997,131.330002,134.839996,1687000,132.827469
2015-12-11,134.0,137.479996,133.149994,135.779999,2629000,133.753441
2015-12-14,136.229996,137.0,134.160004,135.529999,1356800,133.507173
2015-12-15,136.229996,137.300003,134.029999,135.020004,1528900,133.00479
2015-12-16,136.309998,138.119995,135.539993,137.779999,1459700,135.723591
2015-12-17,137.699997,140.490005,137.259995,139.009995,1631800,136.935228
2015-12-18,139.0,139.830002,137.75,137.75,1934800,135.69404
2015-12-21,138.100006,140.619995,137.699997,139.529999,1393800,137.447472
2015-12-22,140.100006,140.880005,138.0,140.190002,1780400,138.097624
2015-12-23,140.470001,141.080002,139.580002,140.509995,901700,138.412841
2015-12-24,140.679993,141.490005,140.449997,140.559998,357500,138.462097
2015-12-28,140.279999,140.509995,139.009995,140.029999,481100,137.940009
2015-12-29,140.520004,142.279999,140.309998,141.850006,669200,139.732852
2015-12-30,141.869995,142.490005,140.759995,140.960007,470400,138.856136
2015-12-31,140.119995,141.220001,139.419998,139.440002,705100,137.358818
