Date,Open,High,Low,Close,Volume,Adj Close
2014-09-02,170.619995,170.740005,169.630005,170.119995,940800,158.20096
2014-09-03,170.529999,172.210007,169.679993,170.789993,829900,158.824016
2014-09-04,170.759995,172.070007,169.860001,170.300003,1066000,158.368356
2014-09-05,170.809998,173.309998,170.589996,173.179993,1410000,161.046566
2014-09-08,172.860001,173.229996,172.119995,172.389999,877600,160.311922
2014-09-09,172.050003,172.960007,171.619995,172.440002,1089500,160.358422
2014-09-10,172.110001,172.770004,170.050003,170.429993,1368900,158.489238
2014-09-11,170.300003,170.990005,169.330002,169.919998,1193500,158.014975
2014-09-12,169.490005,169.539993,164.199997,165.5,2819600,153.904653
2014-09-15,165.520004,166.229996,164.440002,165.539993,1538200,153.941845
2014-09-16,165.940002,168.289993,165.449997,167.220001,1390900,155.504147
2014-09-17,166.5,169.179993,166.5,167.509995,1132200,155.773822
2014-09-18,168.169998,168.169998,165.360001,166.020004,1636500,154.388225
2014-09-19,166.490005,166.919998,165.580002,165.740005,2401700,154.127843
2014-09-22,165.75,166.0,164.639999,165.139999,1263900,153.569875
2014-09-23,165.25,166.190002,164.339996,164.339996,1314700,152.825922
2014-09-24,164.100006,165.940002,163.380005,163.600006,1597200,152.137778
2014-09-25,163.550003,164.259995,162.490005,162.710007,1150800,151.310134
2014-09-26,162.889999,165.070007,162.429993,164.660004,921000,153.123509
2014-09-29,163.889999,164.460007,162.5,164.419998,856800,152.900319
2014-09-30,164.699997,165.149994,163.169998,164.419998,1444900,152.900319
2014-10-01,164.289993,165.929993,163.889999,164.910004,1405600,153.355994
2014-10-02,164.710007,165.589996,163.410004,164.490005,1200600,152.965422
2014-10-03,164.649994,165.960007,164.020004,165.809998,983500,154.192932
2014-10-06,165.949997,167.169998,165.389999,166.100006,852900,154.462621
2014-10-07,165.210007,165.929993,164.339996,164.380005,899000,152.863128
2014-10-08,164.779999,168.169998,164.5,168.089996,1484900,156.313188
2014-10-09,168.199997,170.649994,167.860001,168.660004,2010700,156.843259
2014-10-10,169.580002,171.070007,168.410004,168.429993,1298600,156.629363
2014-10-13,168.410004,169.779999,167.399994,167.470001,1409900,155.736631
2014-10-14,168.179993,170.75,167.470001,169.679993,1674600,157.791785
2014-10-15,169.199997,169.199997,165.600006,165.960007,3691000,154.332431
2014-10-16,164.759995,166.880005,164.130005,166.270004,1962100,154.620709
2014-10-17,166.919998,168.669998,165.220001,168.419998,1872400,156.620069
2014-10-20,168.669998,170.419998,168.130005,170.350006,1050300,158.414856
2014-10-21,170.369995,172.029999,170.050003,172.029999,1400700,159.977144
2014-10-22,172.339996,173.910004,171.279999,171.440002,1182000,159.428484
2014-10-23,172.320007,172.880005,171.020004,172.440002,1419600,160.358422
2014-10-24,172.800003,173.949997,171.869995,172.860001,1326900,160.748994
2014-10-27,172.880005,174.699997,172.880005,174.190002,1093900,161.985812
2014-10-28,174.699997,177.020004,174.119995,177.020004,1797400,164.617537
2014-10-29,176.589996,177.449997,174.779999,175.979996,1660300,163.650394
2014-10-30,175.509995,176.889999,174.869995,176.889999,1007000,164.496641
2014-10-31,178.669998,179.610001,176.889999,179.210007,1584900,166.654102
2014-11-03,179.800003,182.610001,179.360001,182.419998,2472900,169.639194
2014-11-04,182.0,183.5,181.050003,183.029999,2453100,170.206456
2014-11-05,183.759995,184.029999,180.809998,181.639999,1341000,168.913844
2014-11-06,181.669998,182.110001,179.779999,180.080002,1209900,167.463143
2014-11-07,180.809998,180.809998,179.259995,179.440002,1374500,166.867984
2014-11-10,179.110001,182.320007,178.740005,182.270004,1385300,169.499709
2014-11-11,181.589996,182.520004,179.889999,180.610001,1226400,167.956009
2014-11-12,180.5,180.619995,177.470001,178.320007,1439900,167.028703
2014-11-13,178.330002,179.740005,178.220001,179.559998,1179100,168.190176
2014-11-14,179.139999,179.699997,177.339996,178.029999,1037800,166.757058
2014-11-17,178.110001,178.940002,177.809998,178.479996,794800,167.178561
2014-11-18,178.869995,179.600006,178.009995,179.190002,808800,167.843609
2014-11-19,180.380005,180.589996,175.360001,176.369995,2069300,165.202166
2014-11-20,176.429993,178.899994,175.600006,178.869995,1957700,167.543865
2014-11-21,180.0,180.300003,178.240005,178.449997,2077100,167.150461
2014-11-24,178.210007,180.039993,178.210007,178.580002,1711500,167.272234
2014-11-25,178.580002,179.690002,178.5,179.009995,1894800,167.675
2014-11-26,179.490005,180.979996,179.449997,180.690002,1071000,169.248629
2014-11-28,181.460007,183.429993,180.270004,180.800003,826700,169.351664
2014-12-01,180.380005,182.589996,180.130005,180.380005,1659700,168.95826
2014-12-02,180.649994,182.050003,179.399994,181.850006,1506400,170.33518
2014-12-03,181.889999,182.25,180.899994,181.600006,1026100,170.101011
2014-12-04,181.789993,182.399994,180.289993,182.050003,927400,170.522513
2014-12-05,181.289993,181.289993,179.300003,180.830002,1342800,169.379763
2014-12-08,181.210007,183.179993,181.210007,182.860001,1284300,171.281222
2014-12-09,180.970001,182.660004,180.660004,182.229996,1069100,170.691109
2014-12-10,182.160004,183.190002,181.449997,182.710007,1203100,171.140725
2014-12-11,183.270004,183.779999,182.020004,182.860001,1553600,171.281222
2014-12-12,181.669998,183.600006,180.440002,180.440002,1595000,169.014459
2014-12-15,181.0,181.770004,179.240005,180.320007,1468700,168.902062
2014-12-16,180.130005,181.419998,178.289993,179.149994,1359200,167.806134
2014-12-17,180.0,183.300003,179.460007,182.979996,1356500,171.393619
2014-12-18,184.289993,185.509995,183.0,185.470001,1292600,173.725956
2014-12-19,185.660004,185.949997,183.529999,183.529999,2765400,171.908795
2014-12-22,185.029999,187.679993,184.270004,187.460007,1245100,175.589953
2014-12-23,187.619995,188.179993,185.509995,186.339996,984000,174.540862
2014-12-24,186.600006,187.470001,184.830002,185.119995,1013700,173.398112
2014-12-26,185.369995,186.429993,184.580002,184.630005,637400,172.939148
2014-12-29,184.839996,186.889999,184.690002,186.509995,964500,174.700096
2014-12-30,185.990005,186.820007,185.110001,185.550003,702700,173.800892
2014-12-31,186.190002,187.100006,182.100006,182.110001,1110600,170.578712
2015-01-02,183.149994,185.570007,182.970001,185.339996,1229100,173.604183
2015-01-05,185.550003,186.720001,183.830002,186.100006,1267300,174.316068
2015-01-06,187.190002,192.279999,186.899994,191.279999,2915600,179.168062
2015-01-07,191.949997,194.960007,190.800003,194.800003,2138400,182.465178
2015-01-08,195.199997,195.679993,193.339996,194.520004,1640900,182.202909
2015-01-09,194.960007,196.669998,194.220001,196.570007,1574100,184.123104
2015-01-12,196.880005,197.639999,196.100006,196.759995,1133200,184.301062
2015-01-13,196.809998,198.029999,195.929993,196.889999,1360700,184.422834
2015-01-14,195.860001,199.029999,195.309998,198.630005,1720900,186.052662
2015-01-15,198.630005,200.419998,198.059998,200.070007,1468400,187.401483
2015-01-16,200.419998,201.029999,198.380005,200.800003,1604600,188.085255
2015-01-20,201.300003,201.860001,199.039993,199.630005,1872000,186.989342
2015-01-21,199.070007,200.550003,198.029999,200.220001,1199800,187.541979
2015-01-22,201.009995,204.470001,199.919998,204.029999,1432500,191.110726
2015-01-23,204.619995,204.910004,202.520004,203.110001,1245100,190.248982
2015-01-26,202.630005,205.270004,202.160004,205.160004,970200,192.169178
2015-01-27,204.380005,205.679993,203.690002,204.679993,992600,191.719562
2015-01-28,205.800003,206.309998,203.509995,203.509995,1615500,190.623648
2015-01-29,203.169998,205.050003,202.929993,204.759995,1255000,191.794498
2015-01-30,202.470001,203.869995,198.350006,198.660004,2183300,186.080761
2015-02-02,199.039993,199.580002,195.020004,199.410004,1617000,186.783271
2015-02-03,200.139999,200.139999,197.0,200.089996,2119000,187.420206
2015-02-04,200.089996,202.860001,198.490005,201.830002,1716200,189.050034
2015-02-05,202.179993,203.5,200.910004,203.220001,1055400,190.352018
2015-02-06,201.75,202.350006,193.710007,195.080002,2336500,182.727447
2015-02-09,195.639999,196.470001,193.779999,194.110001,859600,181.818866
2015-02-10,195.0,195.5,192.139999,194.75,1894700,182.418341
2015-02-11,194.169998,194.860001,191.009995,192.419998,1281400,181.540925
2015-02-12,192.919998,194.929993,191.889999,194.720001,1238200,183.71089
2015-02-13,193.850006,194.279999,191.800003,193.110001,1016100,182.191916
2015-02-17,192.929993,195.649994,192.270004,192.809998,1006700,181.908874
2015-02-18,192.880005,194.600006,190.770004,194.279999,934700,183.295764
2015-02-19,193.309998,193.770004,189.350006,189.809998,1167100,179.078489
2015-02-20,189.330002,192.199997,189.199997,191.809998,1335200,180.965412
2015-02-23,192.190002,193.830002,191.690002,193.610001,755800,182.663647
2015-02-24,192.850006,193.160004,189.570007,190.059998,1367200,179.314354
2015-02-25,190.119995,192.5,189.800003,190.479996,875300,179.710606
2015-02-26,190.029999,190.470001,187.130005,187.139999,1431600,176.559447
2015-02-27,187.889999,191.460007,186.789993,190.360001,2095100,179.597396
2015-03-02,190.490005,192.929993,189.529999,190.039993,1278700,179.295481
2015-03-03,189.289993,190.089996,188.119995,189.610001,1088700,178.889799
2015-03-04,189.5,189.869995,187.160004,187.559998,1017400,176.9557
2015-03-05,188.119995,189.399994,186.990005,187.130005,1422800,176.550018
2015-03-06,183.960007,183.960007,180.130005,180.580002,2256900,170.37034
2015-03-09,181.820007,183.220001,180.289993,180.440002,2257900,170.238256
2015-03-10,180.029999,181.649994,179.130005,179.919998,2559700,169.747652
2015-03-11,179.690002,180.610001,178.839996,179.350006,1440400,169.209886
2015-03-12,180.149994,183.619995,180.149994,183.600006,1826900,173.219599
2015-03-13,183.339996,185.0,182.320007,183.979996,2203100,173.578104
2015-03-16,185.149994,187.970001,184.369995,187.070007,1580200,176.493412
2015-03-17,186.169998,187.350006,185.300003,186.130005,1600300,175.606556
2015-03-18,186.0,191.699997,185.320007,191.5,1824000,180.672941
2015-03-19,190.839996,192.649994,190.479996,192.100006,2209400,181.239024
2015-03-20,194.089996,197.559998,193.029999,197.339996,2895000,186.182755
2015-03-23,197.320007,199.089996,195.830002,197.539993,2100700,186.371445
2015-03-24,197.479996,198.279999,196.320007,196.830002,1971400,185.701595
2015-03-25,197.360001,197.919998,193.139999,194.149994,1904400,183.17311
2015-03-26,192.690002,193.979996,191.630005,192.649994,1803100,181.757917
2015-03-27,192.380005,194.970001,192.009995,194.259995,1465100,183.276891
2015-03-30,194.800003,197.460007,194.070007,196.970001,1196900,185.833679
2015-03-31,196.5,197.910004,194.970001,195.639999,1872600,184.578873
2015-04-01,195.820007,198.580002,194.009995,197.990005,2409400,186.796014
2015-04-02,200.0,200.979996,198.539993,199.360001,1670400,188.088552
2015-04-06,199.880005,202.279999,199.470001,200.800003,1130200,189.447139
2015-04-07,200.259995,200.860001,198.289993,198.289993,987200,187.079041
2015-04-08,198.130005,199.25,197.080002,197.460007,1240700,186.29598
2015-04-09,196.869995,196.869995,192.490005,193.130005,1753300,182.210789
2015-04-10,193.990005,194.770004,190.910004,191.270004,1903900,180.455949
2015-04-13,191.649994,191.970001,190.330002,190.330002,1371900,179.569093
2015-04-14,191.169998,192.460007,190.809998,191.419998,1508800,180.597463
2015-04-15,191.490005,192.179993,189.759995,190.039993,1104200,179.295481
2015-04-16,189.059998,191.270004,188.410004,190.100006,921400,179.352101
2015-04-17,189.410004,190.470001,187.649994,188.259995,1165200,177.61612
2015-04-20,188.449997,189.789993,187.779999,188.600006,1048000,177.936908
2015-04-21,188.5,190.929993,188.5,188.830002,853800,178.1539
2015-04-22,188.830002,190.539993,188.679993,189.110001,755200,178.418068
2015-04-23,189.089996,190.130005,188.229996,189.059998,1106800,178.370892
2015-04-24,189.169998,190.960007,188.399994,188.710007,890600,178.040689
2015-04-27,189.740005,190.630005,189.039993,189.880005,985400,179.144538
2015-04-28,189.089996,189.470001,187.5,188.25,999900,177.606691
2015-04-29,185.889999,187.649994,182.610001,183.100006,1879100,172.747868
2015-04-30,182.259995,183.190002,180.550003,181.490005,2136000,171.228894
2015-05-01,181.759995,185.789993,181.759995,184.169998,1895100,173.757364
2015-05-04,184.910004,185.949997,182.929993,183.369995,1578800,173.002592
2015-05-05,183.800003,184.059998,180.100006,180.460007,2488800,170.257129
2015-05-06,180.350006,182.210007,180.190002,181.610001,2084200,171.342104
2015-05-07,181.610001,184.699997,181.0,183.149994,1681300,172.795029
2015-05-08,185.669998,189.259995,185.559998,187.649994,1612200,177.040608
2015-05-11,187.029999,188.080002,183.600006,184.169998,1083200,173.757364
2015-05-12,182.710007,185.070007,181.75,184.429993,1063900,174.002659
2015-05-13,184.289993,185.789993,180.919998,181.339996,1146500,172.49026
2015-05-14,182.380005,185.009995,182.240005,184.759995,911700,175.743356
2015-05-15,185.440002,186.619995,184.419998,185.610001,1262000,176.55188
2015-05-18,184.570007,185.479996,183.779999,184.779999,916100,175.762384
2015-05-19,183.990005,186.449997,183.220001,184.029999,1117700,175.048985
2015-05-20,185.199997,185.789993,183.509995,183.589996,1175000,174.630456
2015-05-21,184.210007,185.320007,183.050003,183.539993,1605100,174.582893
2015-05-22,182.860001,185.070007,182.210007,183.619995,821200,174.658991
2015-05-26,183.440002,183.570007,181.619995,182.080002,971500,173.194152
2015-05-27,182.979996,184.699997,181.779999,184.139999,1223500,175.153618
2015-05-28,183.539993,184.75,182.919998,183.820007,966800,174.849242
2015-05-29,184.130005,184.570007,180.759995,181.399994,2486800,172.54733
2015-06-01,181.639999,184.080002,180.0,183.389999,1136700,174.440219
2015-06-02,183.25,183.649994,181.080002,182.149994,980800,173.260728
2015-06-03,182.199997,182.210007,178.449997,178.929993,1113000,170.197869
2015-06-04,178.490005,180.039993,178.0,179.029999,1256100,170.292995
2015-06-05,177.240005,178.710007,175.429993,176.610001,1487700,167.991097
2015-06-08,176.589996,176.589996,175.330002,175.610001,1607700,167.039899
2015-06-09,175.839996,176.149994,174.210007,174.580002,1503100,166.060166
2015-06-10,175.020004,177.990005,174.720001,176.350006,1373900,167.743791
2015-06-11,177.050003,177.729996,176.199997,177.25,926400,168.599863
2015-06-12,176.869995,178.039993,176.429993,176.869995,1064400,168.238403
2015-06-15,176.369995,176.800003,175.009995,175.800003,1486100,167.220629
2015-06-16,175.929993,178.029999,175.850006,177.259995,1113100,168.60937
2015-06-17,177.320007,179.970001,176.589996,179.570007,1305300,170.80665
2015-06-18,180.0,182.830002,179.600006,181.889999,1039000,173.013422
2015-06-19,181.630005,183.389999,179.470001,179.479996,2610000,170.721031
2015-06-22,179.910004,180.770004,176.419998,176.529999,1562500,167.915
2015-06-23,176.869995,176.970001,174.5,175.240005,898100,166.68796
2015-06-24,175.539993,176.490005,173.850006,173.899994,1502100,165.413344
2015-06-25,174.039993,174.429993,172.330002,172.360001,1390200,163.948505
2015-06-26,172.669998,174.419998,171.699997,173.910004,2714700,165.422865
2015-06-29,173.710007,175.389999,170.990005,171.0,1223300,162.654875
2015-06-30,172.330002,174.800003,171.330002,173.020004,2167300,164.5763
2015-07-01,171.869995,174.800003,171.869995,174.759995,1638600,166.231375
2015-07-02,176.020004,179.110001,174.419998,174.720001,1046800,166.193333
2015-07-06,173.860001,175.850006,173.860001,175.779999,1242100,167.201601
2015-07-07,176.449997,179.110001,176.300003,178.720001,1520100,169.998126
2015-07-08,177.279999,178.600006,176.899994,178.339996,1201700,169.636666
2015-07-09,179.160004,179.919998,177.470001,178.119995,1364100,169.427401
2015-07-10,179.190002,180.389999,178.309998,178.839996,1044400,170.112265
2015-07-13,180.039993,181.380005,178.279999,179.309998,1022700,170.559329
2015-07-14,179.529999,180.539993,178.380005,179.990005,856600,171.206151
2015-07-15,179.660004,181.630005,178.470001,181.410004,1234600,172.556851
2015-07-16,182.220001,183.899994,181.940002,183.429993,1140600,174.478261
2015-07-17,182.820007,183.380005,182.050003,183.059998,1020500,174.126322
2015-07-20,183.279999,183.449997,181.690002,182.929993,663500,174.002662
2015-07-21,183.029999,183.320007,181.619995,181.759995,889700,172.889762
2015-07-22,181.990005,183.100006,181.660004,182.380005,1142300,173.479514
2015-07-23,182.229996,182.399994,179.350006,181.380005,1143800,172.528316
2015-07-24,183.509995,200.229996,182.070007,184.649994,1299400,175.638724
2015-07-27,184.759995,186.940002,184.570007,185.770004,1591100,176.704075
2015-07-28,186.330002,187.460007,185.399994,186.360001,1133500,177.265279
2015-07-29,186.490005,187.059998,185.270004,186.470001,890900,177.369911
2015-07-30,185.789993,187.0,184.619995,186.139999,646900,177.056014
2015-07-31,188.089996,189.050003,186.639999,187.220001,1467100,178.08331
2015-08-03,187.149994,188.720001,186.779999,188.389999,771700,179.19621
2015-08-04,188.610001,190.470001,187.770004,188.550003,1283700,179.348405
2015-08-05,189.210007,189.800003,188.100006,188.699997,1377300,179.491079
2015-08-06,188.490005,190.289993,186.960007,189.899994,1390500,180.632514
2015-08-07,189.979996,192.210007,188.440002,191.690002,1001600,182.335166
2015-08-10,192.75,193.199997,188.410004,189.160004,1619100,179.928636
2015-08-11,189.160004,192.309998,188.630005,191.550003,1362500,182.201999
2015-08-12,191.169998,192.169998,189.789993,192.020004,1123900,182.649063
2015-08-13,189.070007,192.029999,188.690002,190.75,792400,182.91756
2015-08-14,190.690002,192.830002,189.320007,191.679993,683800,183.809366
2015-08-17,191.820007,193.679993,190.5,193.539993,868400,185.592993
2015-08-18,193.100006,195.169998,192.779999,194.779999,1215900,186.782082
2015-08-19,193.639999,194.350006,192.070007,193.190002,928000,185.257373
2015-08-20,192.389999,193.860001,191.0,192.210007,1337700,184.317617
2015-08-21,192.240005,193.539993,189.949997,189.970001,1993800,182.169589
2015-08-24,183.770004,186.460007,181.399994,182.070007,2744800,174.593979
2015-08-25,191.690002,191.690002,176.880005,177.089996,2181300,169.818454
2015-08-26,180.0,182.490005,177.910004,181.970001,1988100,174.49808
2015-08-27,183.490005,186.919998,181.449997,185.729996,1467900,178.103684
2015-08-28,185.270004,185.389999,182.0,184.320007,1447900,176.751591
2015-08-31,184.169998,186.210007,179.009995,179.320007,3212700,171.956898
2015-09-01,176.639999,177.910004,173.089996,175.009995,1821800,167.82386
2015-09-02,177.199997,178.580002,175.580002,177.130005,1113600,169.85682
2015-09-03,177.779999,179.149994,177.070007,177.919998,1126300,170.614375
2015-09-04,175.910004,176.979996,173.789993,174.919998,1162600,167.737559
2015-09-08,177.179993,178.100006,175.740005,177.539993,1276800,170.249974
2015-09-09,178.869995,179.029999,174.240005,174.600006,960400,167.430706
2015-09-10,174.449997,176.630005,174.119995,175.059998,1011700,167.87181
2015-09-11,174.899994,179.190002,174.139999,179.139999,1213100,171.784281
2015-09-14,179.529999,180.410004,177.869995,178.940002,979200,171.592497
2015-09-15,179.210007,181.770004,177.440002,181.080002,974700,173.644625
2015-09-16,180.899994,184.009995,180.770004,183.419998,952300,175.888538
2015-09-17,183.320007,188.300003,181.970001,184.880005,1289900,177.288595
2015-09-18,182.690002,187.220001,182.229996,184.0,2761000,176.444724
2015-09-21,184.289993,186.139999,184.089996,185.789993,999900,178.161218
2015-09-22,184.419998,185.410004,182.690002,183.240005,1128300,175.715936
2015-09-23,183.0,184.889999,182.300003,183.5,945900,175.965255
2015-09-24,183.220001,184.669998,179.740005,181.229996,1574500,173.78846
2015-09-25,182.830002,184.679993,181.199997,182.789993,1057400,175.284402
2015-09-28,182.169998,182.350006,178.740005,180.160004,1000600,172.762403
2015-09-29,180.539993,183.729996,180.169998,182.429993,1595800,174.939183
2015-09-30,183.630005,184.25,181.75,183.720001,1431900,176.176222
2015-10-01,184.679993,186.169998,183.619995,185.899994,1068000,178.266702
2015-10-02,185.339996,187.610001,183.850006,187.479996,1199900,179.781827
2015-10-05,188.399994,191.949997,188.399994,191.809998,1587900,183.934033
2015-10-06,192.070007,193.899994,190.949997,191.729996,1362200,183.857316
2015-10-07,192.429993,194.320007,191.589996,194.220001,1301700,186.245079
2015-10-08,193.809998,195.399994,192.339996,194.949997,961800,186.9451
2015-10-09,194.759995,195.229996,193.550003,195.080002,876600,187.069767
2015-10-12,194.979996,197.100006,194.089996,196.639999,1058200,188.565709
2015-10-13,196.190002,196.729996,194.039993,194.960007,1303100,186.954699
2015-10-14,195.399994,196.610001,193.610001,194.100006,1118600,186.130011
2015-10-15,195.110001,197.669998,193.979996,197.589996,1030500,189.476698
2015-10-16,197.990005,198.839996,197.339996,198.600006,1215100,190.445235
2015-10-19,198.479996,202.660004,198.429993,202.589996,879900,194.271391
2015-10-20,201.960007,203.100006,201.130005,202.139999,1049600,193.839872
2015-10-21,203.240005,204.720001,202.559998,203.240005,1158300,194.89471
2015-10-22,203.789993,205.779999,203.479996,204.830002,1514300,196.419419
2015-10-23,204.080002,205.160004,201.600006,203.039993,1193000,194.702911
2015-10-26,203.100006,203.720001,201.410004,203.369995,967000,195.019362
2015-10-27,202.789993,206.589996,202.25,206.190002,1010400,197.723577
2015-10-28,206.529999,208.139999,201.979996,205.710007,1369600,197.26329
2015-10-29,205.729996,205.809998,202.630005,204.389999,1094200,195.997484
2015-10-30,204.789993,205.149994,201.460007,201.460007,2021800,193.187801
2015-11-02,201.589996,206.220001,201.229996,205.770004,1353200,197.320824
2015-11-03,205.149994,206.350006,203.149994,203.899994,969300,195.527599
2015-11-04,204.270004,204.949997,203.020004,203.740005,1207900,195.37418
2015-11-05,203.25,204.520004,202.179993,203.0,1171600,194.66456
2015-11-06,200.5,200.759995,193.410004,194.899994,1836200,186.89715
2015-11-09,194.669998,195.029999,189.779999,191.509995,1805700,183.646349
2015-11-10,192.169998,195.059998,191.710007,194.460007,1010300,186.47523
2015-11-11,194.960007,195.429993,193.029999,193.559998,858300,185.612176
2015-11-12,191.800003,192.649994,190.0,191.080002,1133300,184.761277
2015-11-13,191.080002,191.399994,185.539993,186.339996,2038800,180.178016
2015-11-16,185.389999,187.880005,184.589996,187.639999,1373000,181.43503
2015-11-17,187.259995,188.899994,186.800003,186.830002,998500,180.651818
2015-11-18,187.240005,190.490005,187.039993,190.240005,1174600,183.949058
2015-11-19,190.710007,192.720001,189.830002,191.039993,937600,184.722591
2015-11-20,192.410004,192.699997,191.110001,192.229996,1228100,185.873242
2015-11-23,192.330002,192.850006,190.600006,191.089996,926000,184.770941
2015-11-24,190.0,190.509995,185.690002,187.240005,1892900,181.048263
2015-11-25,188.130005,189.110001,187.539993,188.490005,944900,182.256928
2015-11-27,188.199997,190.850006,188.100006,190.0,475800,183.716989
2015-11-30,191.0,191.039993,185.869995,186.240005,2237900,180.081332
2015-12-01,187.039993,188.690002,185.009995,188.660004,1520200,182.421304
2015-12-02,188.520004,188.610001,182.830002,183.020004,1671600,176.967811
2015-12-03,182.690002,183.990005,180.550003,181.690002,2135100,175.681791
2015-12-04,183.240005,187.860001,182.130005,187.360001,1760700,181.164291
2015-12-07,186.630005,188.130005,186.139999,187.830002,936800,181.61875
2015-12-08,187.669998,188.639999,186.440002,187.960007,1545300,181.744455
2015-12-09,187.160004,189.360001,186.300003,187.25,1053300,181.057927
2015-12-10,187.410004,188.389999,184.929993,185.029999,955800,178.911338
2015-12-11,183.990005,185.419998,182.860001,184.600006,1296900,178.495565
2015-12-14,184.0,186.169998,183.470001,185.970001,1026000,179.820256
2015-12-15,187.520004,192.139999,187.520004,189.699997,1716400,183.426907
2015-12-16,190.509995,194.080002,190.149994,193.339996,1831700,186.946537
2015-12-17,193.240005,194.029999,192.300003,193.470001,1053200,187.072243
2015-12-18,192.949997,193.929993,190.490005,190.520004,2252300,184.219798
2015-12-21,192.259995,192.949997,190.229996,191.839996,1148700,185.49614
2015-12-22,192.529999,194.190002,192.199997,192.600006,1500000,186.231017
2015-12-23,193.369995,194.190002,192.889999,194.029999,1243500,187.613722
2015-12-24,193.610001,195.350006,193.259995,194.350006,379500,187.923147
2015-12-28,193.880005,194.279999,192.929993,194.080002,834000,187.662072
2015-12-29,195.360001,195.899994,194.470001,195.789993,1083900,189.315516
2015-12-30,195.720001,196.289993,194.970001,195.160004,598900,188.706359
2015-12-31,195.270004,196.330002,193.570007,194.440002,1013500,188.010167
