Date,Open,High,Low,Close,Volume,Adj Close
2014-09-30,148.809998,149.240005,145.0,145.649994,1159700,138.946161
2014-10-01,145.320007,145.479996,141.0,141.550003,1499400,135.03488
2014-10-02,141.080002,143.320007,140.630005,143.059998,1133500,136.475374
2014-10-03,143.929993,144.600006,142.399994,143.100006,1225900,136.513541
2014-10-06,144.449997,146.190002,143.649994,143.889999,729300,137.267174
2014-10-07,143.279999,143.600006,141.539993,142.080002,1184400,135.540485
2014-10-08,141.869995,144.100006,139.850006,143.929993,835300,137.305326
2014-10-09,144.020004,144.610001,140.720001,141.279999,841600,134.777304
2014-10-10,141.279999,142.800003,139.970001,140.630005,1230600,134.157227
2014-10-13,141.710007,144.179993,140.330002,140.419998,1304600,133.956886
2014-10-14,141.589996,146.979996,141.029999,145.330002,1512300,138.640897
2014-10-15,141.619995,144.399994,140.039993,143.679993,1483700,137.066833
2014-10-16,141.350006,147.479996,141.350006,145.759995,944600,139.051099
2014-10-17,146.970001,150.970001,146.149994,150.039993,1240900,143.134102
2014-10-20,150.539993,153.539993,150.539993,153.210007,1118300,146.158209
2014-10-21,154.0,155.389999,153.070007,155.270004,743000,148.123391
2014-10-22,155.220001,157.199997,154.119995,154.389999,977900,147.28389
2014-10-23,155.169998,158.529999,155.089996,157.699997,814800,150.441538
2014-10-24,158.0,159.979996,157.039993,158.619995,908000,151.319192
2014-10-27,157.669998,158.100006,155.020004,157.399994,1115300,150.155344
2014-10-28,154.259995,170.990005,153.979996,168.059998,2885900,160.324699
2014-10-29,165.649994,168.830002,165.649994,168.229996,1270800,160.486873
2014-10-30,168.429993,171.300003,167.910004,170.550003,885400,162.700097
2014-10-31,172.369995,173.699997,171.199997,172.050003,924500,164.131057
2014-11-03,171.559998,173.270004,170.619995,172.600006,784500,164.655745
2014-11-04,172.429993,173.130005,170.690002,172.720001,749700,164.770217
2014-11-05,174.320007,174.449997,172.449997,172.850006,588800,164.894238
2014-11-06,172.350006,174.899994,172.190002,174.839996,552200,166.792635
2014-11-07,174.429993,176.619995,174.429993,175.809998,722800,167.71799
2014-11-10,175.809998,175.830002,173.5,173.789993,891800,165.79096
2014-11-11,174.289993,177.179993,174.119995,175.0,774100,166.945274
2014-11-12,174.220001,176.25,173.889999,175.210007,656900,167.145615
2014-11-13,175.479996,177.210007,174.470001,175.210007,501700,167.145615
2014-11-14,174.830002,175.649994,172.160004,173.270004,936400,165.294905
2014-11-17,173.360001,177.199997,173.020004,175.550003,784000,167.469962
2014-11-18,175.570007,177.940002,175.570007,177.220001,786600,169.063095
2014-11-19,176.429993,179.949997,175.729996,179.889999,1086500,172.339542
2014-11-20,178.350006,182.339996,178.179993,182.059998,921000,174.418459
2014-11-21,184.5,185.339996,183.160004,183.669998,983700,175.960884
2014-11-24,183.880005,185.279999,182.5,184.759995,1214600,177.00513
2014-11-25,184.860001,185.580002,183.830002,184.610001,864600,176.861432
2014-11-26,184.600006,184.940002,182.600006,183.539993,593400,175.836336
2014-11-28,184.240005,186.639999,183.520004,186.169998,353300,178.355952
2014-12-01,186.270004,186.839996,184.389999,185.449997,630600,177.666172
2014-12-02,185.190002,185.800003,183.679993,184.820007,650400,177.062624
2014-12-03,185.25,189.460007,185.020004,189.410004,710000,181.459966
2014-12-04,189.009995,190.220001,187.479996,188.259995,565200,180.358226
2014-12-05,188.009995,189.869995,187.139999,188.830002,582600,180.904309
2014-12-08,188.679993,189.0,185.779999,186.589996,524200,178.758322
2014-12-09,184.360001,187.699997,183.830002,187.429993,527600,179.563062
2014-12-10,186.350006,188.119995,183.169998,183.259995,908800,175.568089
2014-12-11,183.839996,186.559998,183.5,184.460007,483500,176.717734
2014-12-12,183.919998,185.600006,180.449997,180.639999,1120800,173.058062
2014-12-15,181.880005,184.889999,180.729996,183.360001,1206000,175.663898
2014-12-16,179.059998,181.039993,174.020004,174.429993,2474900,167.108706
2014-12-17,174.429993,189.720001,172.850006,188.929993,3197700,181.000103
2014-12-18,191.639999,192.440002,188.350006,190.520004,1537600,182.523377
2014-12-19,191.5,193.779999,187.990005,189.729996,1678100,181.766527
2014-12-22,189.389999,190.759995,187.320007,190.289993,665500,182.30302
2014-12-23,191.110001,192.179993,190.380005,191.130005,686600,183.107775
2014-12-24,192.160004,192.240005,191.050003,191.149994,254400,183.126925
2014-12-26,192.460007,194.460007,191.960007,192.449997,462100,184.372363
2014-12-29,191.490005,194.029999,191.139999,193.029999,635700,184.928021
2014-12-30,192.889999,194.990005,192.529999,193.660004,725600,185.531583
2014-12-31,194.880005,196.710007,193.429993,193.740005,508800,185.608227
2015-01-02,194.169998,196.139999,191.259995,193.009995,502400,184.908856
2015-01-05,191.330002,192.300003,188.5,189.029999,732200,181.095911
2015-01-06,190.009995,190.5,186.139999,187.470001,825700,179.601391
2015-01-07,189.389999,192.809998,188.300003,191.880005,605300,183.826295
2015-01-08,193.470001,197.369995,192.270004,196.830002,882100,188.568528
2015-01-09,197.350006,199.919998,196.289993,197.229996,880800,188.951733
2015-01-12,197.949997,200.440002,195.259995,198.960007,872200,190.609131
2015-01-13,201.080002,205.160004,194.809998,197.369995,1185700,189.085856
2015-01-14,195.190002,200.729996,194.800003,198.75,1110700,190.407938
2015-01-15,198.820007,200.720001,195.130005,195.479996,900600,187.275185
2015-01-16,194.770004,200.449997,194.350006,200.169998,612500,191.768335
2015-01-20,201.399994,201.630005,196.289993,197.880005,726500,189.574459
2015-01-21,197.699997,199.110001,196.669998,197.660004,875200,189.363692
2015-01-22,199.710007,200.839996,198.240005,199.710007,944000,191.327651
2015-01-23,200.220001,201.970001,199.309998,200.919998,379800,192.486856
2015-01-26,200.589996,203.759995,199.809998,203.070007,451200,194.546624
2015-01-27,200.490005,203.240005,199.800003,201.869995,470700,193.396979
2015-01-28,204.259995,207.149994,201.080002,201.410004,1154000,192.956295
2015-01-29,201.020004,204.139999,199.5,203.949997,1010900,195.389678
2015-01-30,203.770004,203.770004,198.800003,199.080002,804400,190.724089
2015-02-02,199.460007,202.229996,197.0,201.119995,1282500,192.678459
2015-02-03,202.179993,202.910004,198.199997,201.059998,1185600,192.620979
2015-02-04,207.190002,217.110001,206.059998,214.880005,2154300,205.860924
2015-02-05,215.25,215.5,210.539993,211.339996,1158700,202.469499
2015-02-06,211.570007,213.100006,209.5,211.139999,834700,202.277897
2015-02-09,210.119995,211.139999,205.809998,206.289993,1081000,197.631458
2015-02-10,207.970001,209.229996,205.330002,208.080002,804700,199.346335
2015-02-11,208.300003,209.740005,206.509995,207.779999,598300,199.058924
2015-02-12,209.190002,213.889999,207.770004,213.050003,1104000,204.107733
2015-02-13,211.910004,214.330002,211.910004,213.229996,488400,204.28017
2015-02-17,212.309998,215.199997,212.080002,213.509995,703000,204.548417
2015-02-18,211.960007,213.910004,211.919998,212.550003,745300,203.628719
2015-02-19,212.539993,213.410004,210.259995,212.330002,810900,203.417952
2015-02-20,211.25,213.789993,210.949997,213.270004,807900,204.3185
2015-02-23,213.130005,214.240005,212.009995,213.199997,607800,204.251431
2015-02-24,213.809998,215.550003,212.699997,214.300003,676300,205.305267
2015-02-25,212.080002,215.660004,212.039993,214.149994,798200,205.882101
2015-02-26,213.449997,214.350006,211.130005,212.800003,762100,204.58423
2015-02-27,213.270004,213.960007,211.25,211.949997,611500,203.767041
2015-03-02,211.949997,217.0,211.949997,215.0,732200,206.69929
2015-03-03,214.669998,215.580002,212.039993,214.470001,540500,206.189753
2015-03-04,214.199997,214.199997,210.660004,211.490005,726100,203.324809
2015-03-05,212.630005,213.309998,209.740005,210.820007,741200,202.680678
2015-03-06,210.5,210.820007,202.100006,203.419998,1180900,195.566368
2015-03-09,203.529999,206.289993,202.080002,205.699997,922900,197.758341
2015-03-10,204.389999,204.690002,200.869995,202.550003,729000,194.729962
2015-03-11,203.149994,203.419998,195.130005,196.669998,1315000,189.076972
2015-03-12,196.889999,200.470001,196.449997,199.509995,650700,191.807322
2015-03-13,198.240005,200.149994,195.350006,197.619995,864800,189.990291
2015-03-16,198.029999,199.919998,197.179993,198.690002,600800,191.018988
2015-03-17,198.539993,198.539993,195.740005,196.929993,768300,189.326928
2015-03-18,195.619995,199.729996,191.050003,198.919998,1423000,191.240104
2015-03-19,197.800003,199.220001,193.75,194.139999,1104900,186.644651
2015-03-20,195.039993,198.380005,194.419998,197.949997,1023000,190.307552
2015-03-23,197.0,200.179993,196.589996,197.160004,823100,189.548059
2015-03-24,196.389999,201.309998,196.389999,198.259995,902800,190.605582
2015-03-25,197.710007,199.179993,193.929993,194.089996,662500,186.596578
2015-03-26,192.869995,197.240005,192.800003,196.050003,1048200,188.480913
2015-03-27,195.5,198.570007,194.639999,198.5,542300,190.836321
2015-03-30,199.080002,202.070007,199.070007,201.039993,686400,193.27825
2015-03-31,200.520004,204.639999,200.009995,202.059998,1007300,194.258874
2015-04-01,201.889999,202.5,198.899994,201.389999,934000,193.614743
2015-04-02,200.0,201.669998,199.259995,200.380005,821900,192.643743
2015-04-06,199.75,202.419998,199.130005,201.020004,588600,193.259033
2015-04-07,201.0,202.089996,197.669998,197.729996,656200,190.096045
2015-04-08,193.520004,197.279999,190.229996,196.139999,1985600,188.567435
2015-04-09,196.279999,197.089996,193.240005,196.160004,1001600,188.586667
2015-04-10,197.479996,197.820007,195.429993,195.669998,605300,188.11558
2015-04-13,195.789993,195.789993,192.399994,193.940002,809900,186.452376
2015-04-14,193.429993,196.919998,192.039993,195.809998,633600,188.250174
2015-04-15,196.529999,197.0,193.940002,194.949997,778000,187.423376
2015-04-16,193.889999,193.979996,191.210007,191.350006,861500,183.962374
2015-04-17,189.740005,191.570007,189.009995,189.600006,931300,182.279938
2015-04-20,191.25,194.929993,191.100006,194.850006,1104900,187.327246
2015-04-21,196.410004,196.509995,193.649994,193.970001,977100,186.481216
2015-04-22,193.639999,194.309998,191.470001,191.770004,933800,184.366157
2015-04-23,191.240005,192.190002,189.880005,190.919998,1207300,183.548967
2015-04-24,194.5,197.179993,193.110001,196.490005,1163000,188.903928
2015-04-27,196.669998,200.179993,196.669998,197.830002,1975100,190.19219
2015-04-28,182.539993,187.5,179.119995,183.699997,4734600,176.607716
2015-04-29,182.940002,183.240005,177.240005,179.029999,1636800,172.118017
2015-04-30,179.690002,180.589996,174.75,175.600006,1691300,168.820449
2015-05-01,175.869995,180.380005,175.389999,179.309998,1244800,172.387205
2015-05-04,179.399994,181.179993,178.770004,180.149994,1036900,173.194771
2015-05-05,180.270004,181.580002,179.550003,179.600006,930000,172.666017
2015-05-06,179.820007,180.75,177.880005,178.839996,840500,171.93535
2015-05-07,179.539993,182.820007,179.160004,182.520004,955900,175.47328
2015-05-08,184.919998,188.479996,184.020004,185.649994,1214200,178.482427
2015-05-11,185.800003,188.940002,185.020004,186.979996,1557000,179.76108
2015-05-12,186.899994,187.809998,185.089996,186.449997,939600,179.251544
2015-05-13,185.899994,188.279999,185.169998,187.660004,1045900,181.289925
2015-05-14,189.009995,190.240005,188.089996,189.300003,933600,182.874255
2015-05-15,189.0,189.389999,185.020004,187.830002,1225800,181.454153
2015-05-18,187.639999,189.350006,186.990005,188.710007,659500,182.304286
2015-05-19,189.75,190.929993,187.919998,190.029999,1000300,183.579471
2015-05-20,189.850006,190.039993,187.860001,189.100006,772600,182.681047
2015-05-21,187.770004,192.520004,187.610001,192.050003,1014500,185.530907
2015-05-22,192.059998,193.020004,191.839996,192.009995,893900,185.492256
2015-05-26,191.5,192.949997,187.830002,188.309998,656200,181.917855
2015-05-27,188.330002,188.839996,185.199997,187.559998,962700,181.193314
2015-05-28,187.509995,188.389999,186.339996,187.520004,577700,181.154678
2015-05-29,187.240005,188.350006,184.029999,184.25,875800,177.995673
2015-06-01,184.639999,188.259995,183.270004,186.960007,902500,180.613689
2015-06-02,186.130005,188.979996,185.559998,188.229996,770800,181.840569
2015-06-03,188.309998,189.460007,186.789993,189.25,717100,182.825949
2015-06-04,187.860001,189.080002,187.320007,187.990005,707700,181.608725
2015-06-05,187.490005,188.350006,185.800003,187.770004,485700,181.396192
2015-06-08,187.860001,188.910004,185.240005,185.399994,639800,179.106631
2015-06-09,185.639999,185.639999,182.720001,182.990005,1138800,176.778449
2015-06-10,184.139999,186.429993,183.440002,185.979996,828600,179.666945
2015-06-11,186.850006,189.5,186.220001,186.729996,674700,180.391486
2015-06-12,185.479996,187.070007,184.770004,185.990005,481800,179.676615
2015-06-15,184.800003,185.309998,183.0,184.009995,628200,177.763815
2015-06-16,183.449997,185.289993,182.669998,183.889999,644100,177.647893
2015-06-17,183.990005,185.889999,183.339996,185.550003,465200,179.251548
2015-06-18,185.960007,188.399994,185.880005,187.25,542900,180.893839
2015-06-19,188.179993,189.580002,187.240005,187.570007,1032300,181.202984
2015-06-22,187.949997,188.009995,184.039993,184.929993,799900,178.652584
2015-06-23,185.25,187.179993,184.570007,185.259995,497900,178.971384
2015-06-24,185.130005,186.729996,182.580002,182.720001,900300,176.51761
2015-06-25,183.660004,183.660004,178.190002,178.270004,1298600,172.218667
2015-06-26,178.889999,179.979996,176.919998,177.809998,1033900,171.774275
2015-06-29,176.869995,178.419998,173.520004,173.770004,746500,167.871419
2015-06-30,175.160004,175.600006,172.850006,173.050003,845300,167.175858
2015-07-01,174.869995,175.0,169.399994,171.0,1611800,165.195442
2015-07-02,170.990005,170.990005,168.190002,169.729996,1282600,163.968547
2015-07-06,169.410004,171.240005,167.789993,168.740005,1329600,163.012162
2015-07-07,169.149994,171.429993,166.639999,171.229996,1420000,165.41763
2015-07-08,169.75,172.690002,169.330002,170.740005,1263300,164.944273
2015-07-09,172.770004,172.770004,170.089996,170.520004,730700,164.731739
2015-07-10,172.279999,174.809998,171.279999,174.419998,901600,168.499349
2015-07-13,175.529999,176.410004,174.399994,175.360001,651700,169.407443
2015-07-14,175.360001,176.770004,174.990005,175.679993,566600,169.716573
2015-07-15,174.820007,175.229996,172.149994,173.5,1056000,167.61058
2015-07-16,174.559998,174.919998,169.919998,170.0,942800,164.229386
2015-07-17,170.190002,171.889999,167.990005,168.720001,956300,162.992837
2015-07-20,168.470001,168.889999,159.210007,163.139999,3575300,157.602247
2015-07-21,163.139999,166.610001,162.479996,166.210007,1631700,160.568044
2015-07-22,173.5,180.75,172.979996,178.360001,3137100,172.305609
2015-07-23,176.960007,180.5,176.300003,179.429993,1940700,173.33928
2015-07-24,179.899994,180.160004,175.830002,176.100006,1299900,170.122329
2015-07-27,174.639999,174.949997,170.889999,171.839996,1391100,166.006925
2015-07-28,173.410004,176.910004,173.089996,176.720001,964300,170.721279
2015-07-29,177.009995,179.669998,176.020004,178.75,619100,172.68237
2015-07-30,178.270004,179.899994,176.559998,178.119995,557700,172.07375
2015-07-31,178.75,179.279999,177.289993,177.729996,477500,171.696989
2015-08-03,177.669998,178.309998,174.869995,175.970001,568100,169.996737
2015-08-04,175.979996,176.259995,174.350006,174.880005,741700,168.943741
2015-08-05,175.770004,176.369995,172.910004,173.839996,917900,167.939035
2015-08-06,174.529999,175.240005,169.729996,170.520004,898000,164.731739
2015-08-07,170.850006,171.929993,169.600006,170.410004,660000,164.625473
2015-08-10,172.050003,176.089996,171.0,174.860001,652100,168.924415
2015-08-11,173.490005,174.0,170.580002,171.470001,674900,165.649489
2015-08-12,170.039993,172.929993,168.669998,172.789993,843800,166.924674
2015-08-13,172.800003,176.149994,172.800003,174.570007,910600,168.644266
2015-08-14,174.520004,177.660004,174.240005,177.220001,713700,171.204306
2015-08-17,176.020004,179.279999,175.300003,178.490005,603300,172.431201
2015-08-18,178.490005,183.339996,177.559998,182.949997,1414300,176.739799
2015-08-19,182.660004,186.820007,180.529999,184.580002,1397300,178.314473
2015-08-20,182.729996,185.720001,181.809998,183.100006,1063600,176.884716
2015-08-21,181.600006,182.5,176.509995,177.600006,1503000,171.571412
2015-08-24,168.0,173.550003,163.300003,167.690002,1920600,161.997801
2015-08-25,173.149994,173.850006,166.449997,166.460007,1195500,160.809557
2015-08-26,169.029999,169.639999,162.929993,168.089996,1254100,163.266957
2015-08-27,169.850006,175.289993,168.350006,170.649994,1470700,165.7535
2015-08-28,170.669998,171.0,167.399994,168.490005,1150500,163.655488
2015-08-31,168.809998,170.949997,167.039993,168.100006,701300,163.276679
2015-09-01,164.610001,167.160004,159.289993,160.199997,1446100,155.603347
2015-09-02,162.0,166.259995,161.050003,166.25,1132400,161.479756
2015-09-03,167.199997,168.490005,164.75,165.339996,995400,160.595863
2015-09-04,163.779999,165.259995,162.5,163.869995,557500,159.168041
2015-09-08,166.449997,167.179993,164.759995,165.669998,851200,160.916396
2015-09-09,167.589996,168.490005,164.679993,165.070007,903300,160.333621
2015-09-10,164.809998,164.970001,160.289993,162.130005,967600,157.477976
2015-09-11,161.649994,163.610001,161.279999,163.039993,683700,158.361854
2015-09-14,162.690002,163.570007,160.779999,161.550003,459100,156.914617
2015-09-15,164.100006,168.759995,163.550003,167.460007,969300,162.655043
2015-09-16,168.229996,168.339996,164.929993,168.080002,696200,163.257249
2015-09-17,168.100006,171.289993,167.119995,168.460007,740400,163.62635
2015-09-18,166.160004,168.020004,163.360001,164.100006,1050100,159.391452
2015-09-21,164.949997,165.270004,161.279999,162.660004,668500,157.992768
2015-09-22,161.020004,161.600006,156.279999,157.929993,1108400,153.398476
2015-09-23,158.070007,159.699997,156.649994,157.929993,707500,153.398476
2015-09-24,156.899994,157.429993,153.410004,156.479996,1057200,151.990084
2015-09-25,158.300003,158.770004,153.729996,154.949997,735100,150.503986
2015-09-28,153.080002,153.639999,146.979996,147.190002,1159600,142.96665
2015-09-29,146.509995,148.139999,143.75,145.460007,1081500,141.286294
2015-09-30,146.490005,147.75,143.779999,147.259995,926000,143.034634
2015-10-01,147.210007,148.679993,145.270004,148.089996,972700,143.840821
2015-10-02,146.479996,148.839996,144.470001,148.600006,900900,144.336197
2015-10-05,149.979996,156.639999,149.979996,156.110001,1439900,151.630705
2015-10-06,154.919998,156.289993,151.559998,154.240005,991000,149.814366
2015-10-07,154.970001,159.100006,154.289993,157.699997,740300,153.17508
2015-10-08,157.089996,160.979996,156.639999,160.229996,508100,155.632485
2015-10-09,159.830002,160.960007,156.809998,158.649994,648200,154.097818
2015-10-12,158.979996,159.169998,157.460007,158.869995,253200,154.311507
2015-10-13,157.0,158.919998,155.080002,155.220001,949600,150.766243
2015-10-14,155.279999,156.020004,150.160004,151.509995,868100,147.162688
2015-10-15,151.75,154.729996,149.190002,154.649994,955100,150.212591
2015-10-16,155.710007,157.320007,153.050003,156.770004,844900,152.271771
2015-10-19,156.309998,156.690002,154.169998,156.270004,712600,151.786118
2015-10-20,155.919998,156.639999,153.149994,155.559998,808700,151.096484
2015-10-21,156.570007,158.5,152.440002,152.860001,933000,148.473958
2015-10-22,153.259995,160.520004,152.869995,159.809998,1626400,155.224537
2015-10-23,166.169998,167.660004,140.5,145.899994,6520100,141.713656
2015-10-26,147.690002,151.869995,146.330002,150.169998,2037600,145.861141
2015-10-27,149.899994,154.550003,148.039993,153.690002,1479800,149.280145
2015-10-28,153.800003,158.089996,153.419998,157.839996,1629100,153.311062
2015-10-29,157.330002,163.029999,156.360001,162.699997,2076200,158.031614
2015-10-30,162.490005,164.889999,160.089996,160.139999,1604400,155.54507
2015-11-02,160.940002,162.020004,159.449997,161.199997,943900,156.574653
2015-11-03,161.220001,161.949997,158.729996,160.889999,759400,156.273551
2015-11-04,160.940002,161.520004,158.75,160.990005,714900,156.370687
2015-11-05,161.020004,161.479996,156.710007,158.660004,1027700,154.107541
2015-11-06,158.0,158.600006,152.350006,156.449997,1239100,151.960946
2015-11-09,155.330002,156.990005,153.550003,155.5,698000,151.038208
2015-11-10,155.050003,157.029999,153.240005,156.850006,478900,152.349478
2015-11-11,156.619995,159.350006,156.050003,158.919998,646100,154.360075
2015-11-12,157.160004,157.160004,155.100006,155.5,800800,151.038208
2015-11-13,154.429993,156.029999,150.410004,151.070007,803100,146.735326
2015-11-16,151.289993,155.100006,150.440002,154.699997,1043900,150.261159
2015-11-17,156.830002,161.080002,156.169998,157.270004,935000,152.757425
2015-11-18,157.279999,158.660004,155.509995,158.050003,753800,154.398602
2015-11-19,158.75,160.089996,158.089996,159.720001,635000,156.030019
2015-11-20,160.389999,162.449997,159.210007,162.270004,843100,158.52111
2015-11-23,165.080002,166.899994,163.630005,164.479996,1044400,160.680044
2015-11-24,163.380005,165.669998,163.059998,164.690002,665700,160.885199
2015-11-25,164.889999,167.380005,164.050003,166.820007,592300,162.965995
2015-11-27,166.5,167.720001,165.520004,166.289993,305400,162.448226
2015-11-30,166.490005,167.380005,162.240005,162.520004,731700,158.765334
2015-12-01,163.649994,164.610001,161.449997,163.259995,659300,159.488228
2015-12-02,163.800003,164.050003,160.589996,161.410004,753000,157.680977
2015-12-03,162.210007,162.210007,155.009995,157.610001,916800,153.968765
2015-12-04,157.729996,161.0,157.440002,160.190002,1005700,156.489162
2015-12-07,159.479996,160.210007,155.039993,157.860001,877100,154.212989
2015-12-08,156.5,159.429993,156.5,157.660004,758300,154.017613
2015-12-09,155.940002,156.270004,147.5,148.25,1776600,144.825007
2015-12-10,148.75,150.440002,146.759995,149.169998,991400,145.723751
2015-12-11,146.740005,148.589996,145.839996,146.100006,1012700,142.724684
2015-12-14,146.610001,147.929993,142.789993,144.029999,990700,140.7025
2015-12-15,145.100006,146.889999,143.860001,145.039993,824100,141.68916
2015-12-16,146.729996,153.630005,146.009995,153.100006,1462500,149.562964
2015-12-17,153.350006,154.350006,146.970001,147.029999,811000,143.633191
2015-12-18,146.089996,146.75,142.179993,142.270004,1805300,138.983166
2015-12-21,142.990005,146.690002,142.990005,146.580002,941100,143.19359
2015-12-22,147.080002,147.320007,143.029999,146.940002,958000,143.545274
2015-12-23,148.059998,150.279999,146.759995,150.139999,681500,146.671342
2015-12-24,150.039993,150.720001,148.880005,149.570007,313900,146.114518
2015-12-28,149.059998,149.770004,146.449997,148.979996,601300,145.538138
2015-12-29,150.059998,150.529999,147.460007,150.160004,643300,146.690884
2015-12-30,149.369995,150.179993,147.5,148.570007,444700,145.137621
2015-12-31,148.119995,148.75,146.850006,146.869995,379300,143.476884
